uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.snr,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.channel_index,uplink_message.rx_metadata_0.received_at,uplink_message.rx_metadata_1.gateway_ids.gateway_id,uplink_message.rx_metadata_1.gateway_ids.eui,uplink_message.rx_metadata_1.time,uplink_message.rx_metadata_1.timestamp,uplink_message.rx_metadata_1.rssi,uplink_message.rx_metadata_1.channel_rssi,uplink_message.rx_metadata_1.snr,uplink_message.rx_metadata_1.location.latitude,uplink_message.rx_metadata_1.location.longitude,uplink_message.rx_metadata_1.location.altitude,uplink_message.rx_metadata_1.location.source,uplink_message.rx_metadata_1.uplink_token,uplink_message.rx_metadata_1.channel_index,uplink_message.rx_metadata_1.received_at,uplink_message.rx_metadata_2.gateway_ids.gateway_id,uplink_message.rx_metadata_2.gateway_ids.eui,uplink_message.rx_metadata_2.time,uplink_message.rx_metadata_2.timestamp,uplink_message.rx_metadata_2.rssi,uplink_message.rx_metadata_2.channel_rssi,uplink_message.rx_metadata_2.snr,uplink_message.rx_metadata_2.location.latitude,uplink_message.rx_metadata_2.location.longitude,uplink_message.rx_metadata_2.location.altitude,uplink_message.rx_metadata_2.location.source,uplink_message.rx_metadata_2.uplink_token,uplink_message.rx_metadata_2.channel_index,uplink_message.rx_metadata_2.received_at,uplink_message.rx_metadata_3.gateway_ids.gateway_id,uplink_message.rx_metadata_3.gateway_ids.eui,uplink_message.rx_metadata_3.time,uplink_message.rx_metadata_3.timestamp,uplink_message.rx_metadata_3.rssi,uplink_message.rx_metadata_3.channel_rssi,uplink_message.rx_metadata_3.snr,uplink_message.rx_metadata_3.location.latitude,uplink_message.rx_metadata_3.location.longitude,uplink_message.rx_metadata_3.location.altitude,uplink_message.rx_metadata_3.location.source,uplink_message.rx_metadata_3.uplink_token,uplink_message.rx_metadata_3.channel_index,uplink_message.rx_metadata_3.received_at,uplink_message.rx_metadata_4.gateway_ids.gateway_id,uplink_message.rx_metadata_4.gateway_ids.eui,uplink_message.rx_metadata_4.time,uplink_message.rx_metadata_4.timestamp,uplink_message.rx_metadata_4.rssi,uplink_message.rx_metadata_4.channel_rssi,uplink_message.rx_metadata_4.snr,uplink_message.rx_metadata_4.location.latitude,uplink_message.rx_metadata_4.location.longitude,uplink_message.rx_metadata_4.location.altitude,uplink_message.rx_metadata_4.location.source,uplink_message.rx_metadata_4.uplink_token,uplink_message.rx_metadata_4.channel_index,uplink_message.rx_metadata_4.received_at,received_at
'smartua-iot-r01','3133303726006500','2024-10-11T13:25:13.230768Z',1744478245,-74,-74,7.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABClwOq/BhoMCM/OpLgGEJue9/QCIIihhtji4uoB',2,'2024-10-11T13:25:35.754513804Z','smartua-iot-r03','3436323818005700','2024-10-11T13:25:25.862997Z',4026777677,-86,-86,7,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDNgI+ADxoMCM/OpLgGEKLd9fUCIMjZnPWYqOoB',2,'2024-10-11T13:25:35.757162232Z','smartua-iot-r06','503035414C284750','2024-10-11T13:25:24.853014Z',1727929363,-98,-98,6.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCTuPi3BhoMCM/OpLgGEPn8tYADILjU9oSl4uoB',2,'2024-10-11T13:25:35.779843609Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:25:35.991617760Z'
'smartua-iot-r03','3436323818005700','2024-10-11T13:27:07.238024Z',4128153334,-105,-105,2.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD2vbqwDxoLCLXPpLgGEOfe60gg8OHzyJKr6gE=',6,'2024-10-11T13:27:17.125755837Z','smartua-iot-r04','3530362049001700','2024-10-11T13:24:19.127856Z',2803099433,-97,-97,-7,38.38473180809575,-0.5102983117103578,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA0Egg1MDYgSQAXABCpzs+4ChoLCLXPpLgGEJ/F40kgqPD7rcqB6wE=',6,'2024-10-11T13:27:17.126012419Z','smartua-iot-r01','3133303726006500','2024-10-11T13:26:54.605259Z',1845853765,-109,-109,4,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDF/JXwBhoLCLXPpLgGENaNi0sgiPvUq9zl6gE=',6,'2024-10-11T13:27:17.129888071Z','smartua-iot-r06','503035414C284750','2024-10-11T13:27:06.228043Z',1829305100,-92,-92,8.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCM9qPoBhoLCLXPpLgGEMCsplcg4M3S2J7l6gE=',6,'2024-10-11T13:27:17.156733408Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:27:17.367279619Z'
'smartua-iot-r03','3436323818005700','2024-10-11T13:27:41.008047Z',4161923422,-95,-95,8.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDe0sfADxoMCNbPpLgGEK6qxLkDILCu3q+QrOoB',4,'2024-10-11T13:27:50.898959236Z','smartua-iot-r01','3133303726006500','2024-10-11T13:27:28.375722Z',1879623805,-67,-67,8.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABD9kKOABxoMCNbPpLgGENnNqrwDIMjQvJLa5uoB',4,'2024-10-11T13:27:50.904290231Z','smartua-iot-r06','503035414C284750','2024-10-11T13:27:39.998527Z',1863075220,-93,-93,8,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCUi7H4BhoMCNbPpLgGENyrwsUDIKCUv7+c5uoB',4,'2024-10-11T13:27:50.924749692Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:27:51.135779687Z'
'smartua-iot-r03','3436323818005700','2024-10-11T13:28:05.665288Z',4186581333,-101,-101,6.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDV0qjMDxoMCO/PpLgGEJaRkpQCIIjoxZ3srOoB','#fill#','2024-10-11T13:28:15.552509061Z','smartua-iot-r01','3133303726006500','2024-10-11T13:27:53.032746Z',1904281691,-83,-83,9.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDbkISMBxoMCO/PpLgGEPuom5UCIPjGooC25+oB','#fill#','2024-10-11T13:28:15.553815385Z','smartua-iot-r06','503035414C284750','2024-10-11T13:28:04.656249Z',1887733147,-92,-92,8.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCbi5KEBxoMCO/PpLgGEPCzvaMCIPjKp6345uoB','#fill#','2024-10-11T13:28:15.584930192Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:28:15.791858232Z'
'smartua-iot-r03','3436323818005700','2024-10-11T13:30:37.688366Z',43637149,-103,-103,5.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCds+cUGgwIh9GkuAYQiIWAnwIgyJrox6Kx6gE=',3,'2024-10-11T13:30:47.575281271Z','smartua-iot-r06','503035414C284750','2024-10-11T13:30:36.678167Z',2039756379,-105,-105,7,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDb7NDMBxoMCIfRpLgGELXz4qUCIPim0deu6+oB',3,'2024-10-11T13:30:47.589738837Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:30:47.810792856Z'
'smartua-iot-r01','3133303726006500','2024-10-11T13:30:29.439703Z',2060690132,-110,-110,2.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDUxc7WBxoMCIvRpLgGEIzQ/9sDIKCY0NX86+oB',1,'2024-10-11T13:30:51.971013517Z','smartua-iot-r06','503035414C284750','2024-10-11T13:30:41.063969Z',2044141915,-79,-79,9,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDbwtzOBxoLCIzRpLgGEMmChQEg+Jbpgr/r6gE=',1,'2024-10-11T13:30:51.975832297Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:30:52.205228946Z'
'smartua-iot-r03','3436323818005700','2024-10-11T13:32:18.301021Z',144250374,-109,-109,-0.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCGrOREGgsI7NGkuAYQ4IaiZiDwjvivmbTqAQ==',6,'2024-10-11T13:32:28.187865423Z','smartua-iot-r01','3133303726006500','2024-10-11T13:32:05.665612Z',2156917690,-99,-99,7.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC657+ECBoLCOzRpLgGEPidj2kgkJ3AkuPu6gE=',6,'2024-10-11T13:32:28.193544476Z','smartua-iot-r05','3730392055004100','2024-10-11T13:32:12.554735Z',144439717,-88,-88,5.5,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCl8+9EGgsI7NGkuAYQtpn3aCCI2ZyKmrTqAQ==',6,'2024-10-11T13:32:28.192907856Z','smartua-iot-r06','503035414C284750','2024-10-11T13:32:17.290823Z',2140369684,-107,-107,5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCU5s38BxoLCOzRpLgGELysy3YgoIzmv6Xu6gE=',6,'2024-10-11T13:32:28.219336520Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:32:28.424392464Z'
'smartua-iot-r01','3133303726006500','2024-10-11T13:32:11.088260Z',2162340402,-101,-101,6.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCy5IqHCBoMCPHRpLgGEMyEurECINCmoKz37uoB',2,'2024-10-11T13:32:33.613676144Z','smartua-iot-r05','3730392055004100','2024-10-11T13:32:17.977196Z',149862429,-96,-96,0.75,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCd8LpHGgwI8dGkuAYQpMH/tAIgyOL8o6606gE=',2,'2024-10-11T13:32:33.620863038Z','smartua-iot-r06','503035414C284750','2024-10-11T13:32:22.713774Z',2145792403,-105,-105,5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCT45j/BxoMCPHRpLgGELmZ9L0CILjMxtm57uoB',2,'2024-10-11T13:32:33.637339077Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:32:33.850105825Z'
'smartua-iot-r01','3133303726006500','2024-10-11T13:33:25.361851Z',2236614341,-110,-110,-0.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDFjcCqCBoMCLvSpLgGENSUhbUDIIjj6YSM8eoB',6,'2024-10-11T13:33:47.889687167Z','smartua-iot-r06','503035414C284750','2024-10-11T13:33:36.986772Z',2220066500,-109,-109,5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDEjc6iCBoMCLvSpLgGEODsqbsDIKDbmbLO8OoB',6,'2024-10-11T13:33:47.900362092Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:33:48.123292071Z'
'smartua-iot-r03','3436323818005700','2024-10-11T13:33:39.897551Z',225847662,-95,-95,8,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDu0thrGgwIvdKkuAYQmoDTgwMgsKvHrMm26gE=',4,'2024-10-11T13:33:49.786758049Z','smartua-iot-r01','3133303726006500','2024-10-11T13:33:27.261741Z',2238514877,-98,-98,7.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC9jbSrCBoMCL3SpLgGEIOPtYUDIMikiY+T8eoB',4,'2024-10-11T13:33:49.789809582Z','smartua-iot-r06','503035414C284750','2024-10-11T13:33:38.887319Z',2221967044,-99,-99,8.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDEjcKjCBoMCL3SpLgGENvOoY8DIKDbubzV8OoB',4,'2024-10-11T13:33:49.807952487Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:33:50.021974570Z'
'smartua-iot-r03','3436323818005700','2024-10-11T13:33:44.908474Z',230858341,-111,-111,-4.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDlvIpuGgwIwtKkuAYQncnoiQMgiPXqgdy26gE=','#fill#','2024-10-11T13:33:54.799694372Z','smartua-iot-r01','3133303726006500','2024-10-11T13:33:32.272963Z',2243525557,-107,-107,-2.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC19+WtCBoMCMLSpLgGEOS2nooDIIj2rOSl8eoB','#fill#','2024-10-11T13:33:54.799923599Z','smartua-iot-r04','3530362049001700','2024-10-11T13:30:56.796268Z',3200771595,-92,-92,1.75,38.38473180809575,-0.5102983117103578,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA0Egg1MDYgSQAXABCLzJ/2CxoMCMLSpLgGEMKC640DIPi16uaTjesB','#fill#','2024-10-11T13:33:54.805612198Z','smartua-iot-r06','503035414C284750','2024-10-11T13:33:43.898508Z',2226977723,-98,-98,4.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBC79/OlCBoMCMLSpLgGEJCqiZQDIPik3ZHo8OoB','#fill#','2024-10-11T13:33:54.818040348Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:33:55.033040185Z'
'smartua-iot-r01','3133303726006500','2024-10-11T13:35:45.865100Z',2377119045,-102,-102,5.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDF6r/tCBoMCMjTpLgGEIysgsoBIIir2LqX9eoB',5,'2024-10-11T13:36:08.396863550Z','smartua-iot-r05','3730392055004100','2024-10-11T13:35:52.754321Z',364641335,-96,-96,-4.5,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABC3+O+tARoMCMjTpLgGEL3IjssBINjtxLLOuuoB',5,'2024-10-11T13:36:08.399585003Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:36:08.635687232Z'
'smartua-iot-r03','3436323818005700','2024-10-11T13:38:16.228378Z',502179641,-97,-97,8.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABC5zrrvARoLCNLUpLgGENzq50UgqO304c6+6gE=',7,'2024-10-11T13:38:26.119766058Z','smartua-iot-r05','3730392055004100','2024-10-11T13:38:10.480703Z',502368955,-87,-87,7.25,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABC7lcbvARoLCNLUpLgGEM3OxUcg+NSXvM++6gE=',7,'2024-10-11T13:38:26.124158530Z','smartua-iot-r01','3133303726006500','2024-10-11T13:38:03.590711Z',2514846502,-75,-75,10,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCmhpavCRoLCNLUpLgGEMnmvEkg8JihxJj56gE=',7,'2024-10-11T13:38:26.127791164Z','smartua-iot-r06','503035414C284750','2024-10-11T13:38:15.217732Z',2498299244,-95,-95,9.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDsiqSnCRoLCNLUpLgGEPDd3E0g4Nv08dr46gE=',7,'2024-10-11T13:38:26.163000048Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:38:26.354400805Z'
'smartua-iot-r05','3730392055004100','2024-10-11T13:40:14.387762Z',626276579,-97,-97,-3.75,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDj8dCqAhoLCM7VpLgGEJCC7hkguO34h53C6gE=',2,'2024-10-11T13:40:30.028351493Z','smartua-iot-r06','503035414C284750','2024-10-11T13:40:19.125055Z',2622206979,-110,-110,2.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCD6K7iCRoLCM7VpLgGEPj3+CYguNfcvaj86gE=',2,'2024-10-11T13:40:30.081673208Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:40:30.265650279Z'
'smartua-iot-r01','3133303726006500','2024-10-11T13:42:06.044068Z',2757303224,-104,-104,7.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC4t+SiChoMCMTWpLgGENyXup4CIMCN0eCfgOsB',3,'2024-10-11T13:42:28.574441679Z','smartua-iot-r05','3730392055004100','2024-10-11T13:42:12.935934Z',744825973,-89,-89,7,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABD1yJTjAhoMCMTWpLgGEMbcu6ICIIjS2djWxeoB',3,'2024-10-11T13:42:28.583272763Z','smartua-iot-r03','3436323818005700','2024-10-11T13:42:18.683806Z',744636681,-111,-111,-3.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCJgonjAhoMCMTWpLgGENyDq6ICIKiWuP7VxeoB',3,'2024-10-11T13:42:28.582240426Z','smartua-iot-r06','503035414C284750','2024-10-11T13:42:17.673235Z',2740756475,-107,-107,7,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBD7v/KaChoMCMTWpLgGEN+L06wCIPjYw47i/+oB',3,'2024-10-11T13:42:28.630506975Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:42:28.811828179Z'
'smartua-iot-r05','3730392055004100','2024-10-11T13:42:18.355055Z',750244605,-90,-90,6.25,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABD9pd/lAhoLCMrWpLgGEOToxAogyNjA8OrF6gE=',3,'2024-10-11T13:42:33.996219225Z','smartua-iot-r01','3133303726006500','2024-10-11T13:42:11.462852Z',2762721840,-100,-100,7.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCwlK+lChoLCMrWpLgGEKyXwA8ggJe3+LOA6wE=',3,'2024-10-11T13:42:34.006211743Z','smartua-iot-r06','503035414C284750','2024-10-11T13:42:23.092395Z',2746175107,-110,-110,4.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCDnb2dChoLCMrWpLgGEMzoqxEguN+qpvb/6gE=',3,'2024-10-11T13:42:34.036369484Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:42:34.231512637Z'
'smartua-iot-r03','3436323818005700','2024-10-11T13:44:12.197794Z',858151384,-89,-89,10.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDYs5mZAxoLCLbXpLgGEI2JujggwOe77vzI6gE=',1,'2024-10-11T13:44:22.091753307Z','smartua-iot-r01','3133303726006500','2024-10-11T13:43:59.557191Z',2870817776,-79,-79,9.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDw5/TYChoLCLbXpLgGEKaXizoggMPL0MaD6wE=',1,'2024-10-11T13:44:22.095518620Z','smartua-iot-r06','503035414C284750','2024-10-11T13:44:11.187231Z',2854271267,-83,-83,9.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCj8oLRChoLCLbXpLgGEJD5tUIguOHM/oiD6wE=',1,'2024-10-11T13:44:22.139295888Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T13:44:22.327696972Z'
